path,size,file_label
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF0904.xml,9532,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF0501.xml,9526,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/49UP20101110.tsv,352005,tsv-datafile1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/PX88W.csv,349890,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/__MACOSX/._PX89W.csv,82,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160508.csv,362629,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160619_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2008/LMG0808_atmosfile.xls,133120,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2015/._LMG15_8_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2005/LMG0508_atmosfile.xls,126976,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2007/LMG0707_atmosfile.xls,67584,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2006/GOULD_06_01_data_report.pdf,83544,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2009/LMG0909_atmosfile.xls,166912,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2004/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/p01woce/README,1376,NONE-datafile1
/home/tskluzac/pub8/oceans/OLIPAC_1994/OLIPAC-CO2WAT-V1Form.xls,35840,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160703.csv,354955,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160904_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160717_PI_OME.pdf,13636,pdf-freetext1
/home/tskluzac/pub8/oceans/spco2_1998_2011_ETH_SOM-FFN/spco2_1998-2011_ETH_SOM-FFN_CDIAC_G05.nc,435731360,nc-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20161023_PI_OME.pdf,13480,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160814_PI_OME.xml,12418,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160515_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160424_PI_OME.pdf,13504,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161030.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Explorer_line/EXP2009/ex0933.csv,67423,csv-datafile1
/home/tskluzac/pub8/oceans/BIOZAIRE3/._Vangriesheim-DSRII-2009.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/OACES91_A16S/OACES91_A16S_LEG1.csv,103394,csv-datafile1
/home/tskluzac/pub8/oceans/ar07w_1996woce/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_Explorer_line/EXP2009/ex0935_readme.txt,2402,txt-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/EX1449_Readme.pdf,73891,pdf-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/33KF20140503.tsv,274974,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF9801.xml,9361,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF0401.xml,9529,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF9604.xml,9362,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/._PX156E.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/__MACOSX/._PX99E.csv,82,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160918_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Explorer_line/EXP2009/ex0937.csv,151810,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20161023.csv,361355,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-47T.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-49M2.csv,21811,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-51S.csv,316806,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-46N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/README,408,NONE-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-54M2.csv,19524,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-51T.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-54M1.csv,19597,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-49T.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-51T.csv,311609,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-47N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-52N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-53M1.csv,20634,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-50M1.csv,20770,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-53N.csv,365541,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-48M2.csv,20244,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-53M2.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-48N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-54S.csv,317408,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-54S.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-52N.csv,365324,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-47M1.csv,19822,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-51N.csv,387934,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-50N.csv,382479,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-51M1.csv,20827,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-51M2.csv,21699,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-48M1.csv,21731,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-47S.csv,300498,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-50S.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-49N.csv,386280,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-48S.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-46M1.csv,23382,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-53S.csv,331885,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-51N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-46M2.csv,19606,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-49S.csv,318588,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-46N.csv,391424,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-54N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-46S.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-53T.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-49M1.csv,20559,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-54N.csv,392863,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-50S.csv,319756,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-49S.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-48N.csv,400838,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-50N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-51S.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-52M1.csv,22676,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-46T.csv,362253,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-50M2.csv,21695,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-46M2.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-53N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-50T.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-49N.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/._TF5-52T.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-54T.csv,303928,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-52S.csv,319528,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_TF5_Line/TF5_2011/TF5-47T.csv,321107,csv-datafile1
/home/tskluzac/pub8/oceans/i06bwoce/i06sb_35MF19960220.exc.csv,431447,csv-datafile1
/home/tskluzac/pub8/oceans/i06bwoce/._i06sb_35MF19960220.exc.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/p01woce_tps47/._p01_TPS47_hy1.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/p01woce_tps47/p01_TPS47_hy1.csv,1100141,csv-datafile1
/home/tskluzac/pub8/oceans/p01woce_tps47/p01_TPS47do.pdf,266624,pdf-freetext1
/home/tskluzac/pub8/oceans/p01woce_tps47/._p01_TPS47do.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/p01woce_tps47/._p01_TPS47.jpg,4096,jpg-image1
/home/tskluzac/pub8/oceans/spco2_1998_2011_ETH_SOM-FFN/figure_ltm.png,230378,png-image1
/home/tskluzac/pub8/oceans/spco2_1998_2011_ETH_SOM-FFN/README,460,NONE-freetext1
/home/tskluzac/pub8/oceans/spco2_1998_2011_ETH_SOM-FFN/._Readme_Document.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/spco2_1998_2011_ETH_SOM-FFN/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/spco2_1998_2011_ETH_SOM-FFN/Readme_Document.pdf,47678,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/._PX119E.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2008/LMG0801_atmosfile.xls,361472,xls-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF9909.xml,9369,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/._MGLangseth_12_07_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF0506.xml,9534,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/__MACOSX/._PX148E.csv,82,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/._Updates_description.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/MGLangseth_12_08_data_report.pdf,214894,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/README,2573,NONE-datafile1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/MGLangseth_12_05_data_report.pdf,222243,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/MGLangseth_12_07_data_report.pdf,197159,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/._MGLangseth_12_05_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/MGLangseth_2012_All_Updated.csv,3480385,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/Updates_description.pdf,36581,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2012/MGLangseth_12_06_data_report.pdf,224366,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/._MGLangseth_13_03_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/._Updates_description.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/MGLangseth_13_2_data_report.pdf,217389,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/MGLangseth_13_01_data_report.pdf,249242,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/README,2572,NONE-datafile1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/._MGLangseth_13_04_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/._MGLangseth_13_01_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/._MGLangseth_13_2_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Marcus_Langseth_Lines/MGLangseth_2013/MGLangseth_13_03_data_report.pdf,193321,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2012/GOULD_12_02_data_report.pdf,328027,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2008/LMG0807_oceanfile.xls,913408,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2015/LMG1502_data_report.pdf,330602,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2005/LMG0509_oceanfile.xls,779264,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2007/LMG0706_atmosfile.xls,148480,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2006/Updates_description.pdf,36581,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2009/LMG0906A_oceanfile.xls,724992,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2004/GOULD_04_03_data_report.pdf,108495,pdf-freetext1
/home/tskluzac/pub8/oceans/p01woce/P01C_49NZ19990823.exc.csv,147233,csv-datafile1
/home/tskluzac/pub8/oceans/WCOA2011/WCOA2011.jpg,78972,jpg-image1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160918.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160508_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160515.csv,207893,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160410_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20161023_PI_OME.xml,12369,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160911.csv,156348,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160417.csv,358366,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161127_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/EX1436_Readme.xml,12317,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/EX1323_Readme.pdf,74034,pdf-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/49UP20070119.tsv,320549,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/49UP20080425.tsv,86951,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF1109.xml,9691,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49RY/RY9310.xml,9110,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/26NA/26NA20140106.tsv,294327,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/MLCE/MLCE20150406.tsv,470980,tsv-datafile1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/._PX108E.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/._PX113E.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/__MACOSX/._PX85E.csv,82,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160821_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161204_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160515_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33HH/33HH20140923.tsv,656322,tsv-datafile1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2008/LMG0811_atmosfile.xls,74752,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2015/._LMG15_9_data_report.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2005/LMG0514_oceanfile.xls,832512,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2007/LMG0712_atmosfile.xls,69120,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2006/GOULD_06_04_data_report.pdf,106567,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2009/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2004/GOULD_04_05_data_report.pdf,109053,pdf-freetext1
/home/tskluzac/pub8/oceans/p01woce/._README,4096,_readme-freetext1
/home/tskluzac/pub8/oceans/WCOA2011/README,521,NONE-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161120.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160410_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160410.csv,248534,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160918.csv,34939,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160703.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161016.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161002_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160925_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/EX1426_Readme.pdf,73958,pdf-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/EX1414_Readme.pdf,73952,pdf-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF0006.xml,9531,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/35MF/35MF20150107.tsv,501053,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49RY/49RY19920508.tsv,8693,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/26NA/26NA20140214.tsv,253427,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/MLCE/EQNX_20150511_Readme.pdf,76431,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/PX113E.csv,729641,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/._PX114E.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/__MACOSX/._PX111W.csv,82,csv-freetext1
/home/tskluzac/pub8/oceans/p17nwoce/README,448,NONE-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160821.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160814.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160703_PI_OME.xml,12409,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160814_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2008/LMG0804_oceanfile.xls,910848,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2015/LMG1504_data_report.pdf,330481,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2005/LMG0509_atmosfile.xls,117248,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2007/LMG0715_atmosfile.xls,119296,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2008/GOULD_08_11_data_report.pdf,111405,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2009/LMG0911_oceanfile.xls,1875968,xls-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/Gould_2004/GOULD_04_08_data_report.pdf,78898,pdf-freetext1
/home/tskluzac/pub8/oceans/p01woce/p01w_1999a_do.pdf,1068344,pdf-freetext1
/home/tskluzac/pub8/oceans/WCOA2011/._WCOA11_Metadata.xlsx,4096,xlsx-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161030_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160807_PI_OME.pdf,4096,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160807.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/keeling.data/TOGA.txt,46069,txt-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160605_PI_OME.pdf,13503,pdf-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161211.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160626.csv,326278,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160626_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/EX1311_Readme.xml,12362,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/33KF/33KF20150212.tsv,233945,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/49UP20011011.tsv,319400,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49UP/RF9508.xml,9361,xml-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/35MF/OISO24-CO2WAT-V1Form.xls,37376,xls-freetext1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/49RY/49RY19900615.tsv,40816,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/26NA/26NA20140408.tsv,393874,tsv-datafile1
/home/tskluzac/pub8/oceans/Benjamin/For_Stew/CdiacBundles/MLCE/EQNX_20150511_Readme.xml,13050,xml-datafile1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/._PX104W.csv,4096,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Pyxis_Line/__MACOSX/._PX106W.csv,82,csv-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20160501_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/BHAF20160619.csv,232834,csv-datafile1
/home/tskluzac/pub8/oceans/VOS_Allure_line/2016/._BHAF20161211_PI_OME.xml,4096,xml-freetext1
/home/tskluzac/pub8/oceans/takasouth/9605sfc.dat,324820,dat-datafile1
/home/tskluzac/pub8/oceans/takasouth/kiw8sfc.dat,1237404,dat-datafile1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2014/._GLODAPv2.docx,4096,docx-freetext1
/home/tskluzac/pub8/oceans/VOS_Gould_Lines/VOS_LMG_NOAA_2014/README,465,NONE-freetext1
